F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Class
1.252440907,0.300832035,1.274211016,-1.224590399,1.598921234,-0.129957987,-1.939496373,0.119428596,0.92861132,1.233709243,0
1.784954347,0.650118305,0.705874993,0.180814821,-1.021181431,-0.103785608,2.786336146,-0.269588337,0.265118205,-0.066283208,2
-1.313527731,1.001600246,0.44643612,2.59637961,3.450185133,2.201542125,0.62695749,-0.102613099,0.690798439,0.699145524,0
-0.603878223,0.222506592,4.321712856,1.091119386,1.53709936,1.132217097,-0.80384629,0.524912502,1.181913775,1.119332794,0
-0.491938942,-0.389951837,-1.576112141,1.007374899,0.340412837,1.017495588,-1.016667018,-0.462978489,-0.359602338,1.253121711,0
0.179008079,-0.514178182,1.653683771,4.394110582,0.783733267,-0.087305937,-0.316452436,0.851389274,-0.489258673,-2.155329614,0
0.407478968,-1.30639867,-3.022277069,-1.258459481,-3.731740182,-1.431387297,-0.375884535,-0.061550446,0.638931887,0.642474207,1
-1.103008384,-0.401019811,-0.912771436,-0.707978784,-2.416932929,-0.28183202,0.887120339,-1.335727041,-0.293698292,-0.505976644,1
1.492405618,-0.054135646,-0.3027339,-0.469391807,-1.211135017,-1.000694034,-0.140285501,-0.722597229,0.803825792,0.298106819,0
1.52268877,-0.309622201,-1.298494901,1.438787894,-1.0668742,2.324319296,-2.000632243,-1.925859464,-1.089924224,0.02714061,0
-0.178811073,-0.409057191,-0.975458135,0.59266124,-2.621071019,-2.226572565,-0.760012757,0.67521782,0.511010006,2.342333557,1
0.388768782,0.783393635,-2.035164137,0.016581896,-2.181516658,-0.584940447,-2.142021206,-1.420410316,1.462078016,1.861144502,1
1.141445205,0.309515381,-1.877493625,-3.556305254,-1.056079488,-2.503261095,-0.098462944,-0.131302382,-0.22367799,-2.857418596,1
1.151780346,0.044076139,-0.8346088,1.007809794,0.954821482,1.156818944,2.535804119,0.407966111,-0.617794056,0.978412136,0
-0.430861706,0.866172191,-0.823371626,-1.01861328,-1.97510218,-0.124300339,0.974487405,-0.923316527,2.32246275,-0.355167096,1
-0.841141999,0.004809981,-3.010698393,-1.523491292,0.814205282,1.919275938,-0.651758553,0.963333317,0.988155098,-1.455222657,1
-0.695539161,-0.399778661,-2.593609302,0.020036617,3.201901754,-2.806505913,0.942494668,-1.214580184,1.852387893,1.786942951,2
1.721771702,-0.606199422,-1.748427886,-1.681886277,1.256727199,-1.22837651,0.49748428,-2.006710112,-0.284138642,1.95592454,2
0.356603611,-0.530292362,-3.435080082,-1.230114616,0.03576603,1.92866531,1.428501132,0.286636024,-0.674914975,-1.711301053,1
1.470936982,-0.310480256,-1.218531524,1.451203824,2.241017061,1.752341244,-0.357521424,1.766942351,0.299909091,0.392301706,0
1.089959571,0.423694884,-3.945365944,0.818708288,-4.183559304,-0.516687841,-0.121562214,0.286778686,0.304644563,2.375936007,1
0.686518769,-0.391213846,1.769521207,-1.800091263,-1.254992843,-2.868012033,0.793835978,-0.973740046,0.611988861,0.436503118,2
1.733293078,0.580441797,-1.111486904,-0.840039931,-1.94560285,-0.147897829,0.228765032,-0.560821609,0.037762069,2.538846804,1
0.181472996,0.494734109,3.896752469,3.400924374,0.448102225,-1.678545975,-1.185780788,-0.547662827,0.109669183,1.30908068,0
0.69028796,0.906420629,3.258539255,2.371009975,-3.139863706,1.822337358,0.418737886,-2.010360511,-1.285053481,-2.389328188,1
0.875856558,-1.51543933,-1.699732247,-1.264065829,-2.030409816,-0.758892765,-1.254626717,-0.128812354,-0.341852001,1.327370824,1
-0.288504115,-1.633295309,0.08780076,1.36284313,-0.085710299,1.988146666,0.07538623,-0.386416502,-0.116907976,-1.522788126,0
0.015554797,1.899772292,2.342442336,-0.067886342,-2.973360304,-0.858939131,0.188081099,0.267797806,0.326715693,-2.708794847,2
1.869807539,-0.339626272,1.720273603,1.44794103,-2.462076543,1.252977597,1.204453159,0.289096025,0.134926448,-1.901013563,2
-0.812317182,-2.871048268,-1.586398223,0.474158825,-0.716535114,0.764091389,0.761201094,-0.3233306,-0.562829196,0.707393087,0
3.243197481,-0.285430991,-0.514843656,-0.374804551,0.714041551,-0.379455412,-1.089681004,1.227539087,-0.861326159,-1.144893501,2
-1.247002774,0.728588192,-1.516660863,2.138588971,-2.261151508,-2.420183814,-0.088897377,1.034483058,0.430134612,1.995144,1
0.290379634,0.798304594,0.847890668,-2.022328113,-0.740874693,-0.478656854,0.503801416,0.003383599,-0.514600456,-0.319689785,2
-0.814670424,0.70520119,3.173086638,-1.410388513,0.266778963,2.760537067,1.245016851,-0.141612924,-0.509039065,-1.54872054,1
-0.633482897,-1.557224292,-2.370674492,-2.016165174,0.118415559,1.363134587,-0.462402941,-1.533458563,-0.629110505,-0.903743505,1
0.623274654,2.393904211,0.020484529,-2.168042299,-1.520644637,0.447300378,-1.239971543,-0.979141327,-0.19613002,-0.49715201,1
-1.040179705,0.304695081,1.254518994,-0.400471282,-1.593886258,-2.109087069,-1.558503285,0.204356188,0.653439186,-0.513413184,2
-1.114560692,0.056449806,-1.034620451,0.536540924,1.871159184,0.004570947,-0.050237165,-0.29190377,1.101694437,2.223572725,0
-0.169838211,-0.245736114,0.040960194,-0.898025995,-2.652523789,-0.25032187,0.332188324,1.051369283,-0.578226137,-0.496297454,1
0.902712561,-0.451077554,-1.513756186,-0.173886163,0.833878345,-2.30808755,-1.75386141,-0.446210848,0.402700068,-0.098311767,2
-1.233627075,0.912748621,-0.852983816,-1.521964697,-2.011922711,-1.991410882,-0.133036797,1.267456187,0.869482513,1.182194904,1
0.922989377,0.338687245,1.561295538,1.436207316,-1.936874123,1.523766599,-0.584943235,1.231062971,-0.740025928,-1.806842878,1
-0.590540197,1.511746657,3.902444059,2.418644297,0.703892814,-0.175813619,-1.132333582,0.506612726,0.352751196,1.157853608,0
1.730493817,-2.307426196,-0.305029544,-0.649861258,0.964744703,-0.730872767,-0.545945614,-0.139352085,0.175330356,1.052940754,2
-1.170089114,0.34943629,-0.94178117,-1.083742694,0.567380016,-2.334469793,-0.526847247,-0.168785227,0.688975581,-0.781426999,2
0.100202565,0.043729984,1.076568825,1.820403152,0.736776915,0.410182018,-0.64765031,-0.828330369,0.627888036,0.365867496,2
-0.412144431,1.050056478,0.386624058,-1.292704644,-2.338499439,-0.73331718,-0.894931942,1.042850684,0.168198031,0.281870018,1
0.020427748,-1.837342124,-2.615438378,0.34183751,-0.260840675,0.766441951,-0.528306897,0.000326166,-0.049003784,0.871488986,0
-0.877260084,1.180256298,-0.880554531,1.283346713,0.096810774,1.392076826,0.941537603,-1.1030355,-0.188074845,0.299964591,0
1.089092527,1.187033019,-0.352354582,1.602520452,1.900089778,0.94045252,0.527309251,0.023348319,-1.347856035,2.008902435,0
-0.238328423,0.010828902,-1.665796406,-1.350432643,-1.146640376,0.138899589,1.707464691,-0.235059448,-0.764061936,1.244866186,1
-0.035187329,1.579403143,-2.184346441,-0.396400912,-1.933535445,-0.498154456,0.330934424,1.510292423,-0.878601304,1.310649959,1
-1.106538882,0.485193983,-2.029846708,-1.796098127,1.811307117,-0.852870006,2.07038214,0.07690835,0.345712997,1.720496755,2
-0.441261593,-0.526402049,0.846688326,0.529484556,-1.485667069,-1.180753912,1.093248755,-0.261725419,-0.61305035,-0.831673553,2
2.97964882,-1.27145976,0.212414797,-0.064492561,0.90284372,2.998763663,0.305919615,1.012021595,2.5879313,-1.659523834,0
-0.224229593,-1.812774946,-0.859819181,1.434795733,0.966752197,0.956143474,-1.43614782,0.737484837,1.236241981,1.424665662,0
-1.545575904,-1.469498683,-0.875389076,-1.665271343,3.825017639,-1.603907617,-1.382673785,0.827081936,-0.753833047,2.025164978,2
0.929492352,-0.622430371,-0.453031104,-0.563354002,-0.45427365,-0.221805515,-0.891746738,0.485491498,-0.625591261,0.775914343,2
-0.089196035,1.054084706,1.122998836,3.472529922,2.862570848,3.106021511,-0.290843299,1.516855275,1.019411603,1.309230118,0
-0.900343365,-0.381042611,-3.234806352,-2.290868219,2.165919451,-1.082509473,-0.249596663,-0.828658916,-0.568417922,1.97610103,2
-0.001423093,0.339690698,-1.635813232,-1.829342866,-0.305607812,1.039928931,-0.084810554,-0.461593631,0.469466156,-0.562498418,1
-0.941767168,0.016637851,0.974710384,1.957964817,1.178617475,2.371237098,-1.412091902,-0.803200874,-2.603357932,-2.343901969,0
0.410250989,-1.749168176,-0.20800584,-1.971860248,-0.319088531,-1.920291659,1.614500093,-0.04191552,0.371445325,0.025941468,1
-0.47334613,-0.334300567,-0.294859806,-0.87966301,0.60735342,-0.416440561,-0.436507543,-0.682211351,1.375099691,1.607563899,2
-0.734366664,1.715244838,-0.180173063,-0.489260378,-2.296785516,0.728438372,-0.749113439,1.213171326,-0.201134005,-1.228935089,1
1.028558463,-0.532270729,3.799326638,0.536894842,1.793155946,0.029226887,0.787098345,-0.426206783,-0.6726093,1.487739087,0
-1.644544532,0.483607366,-1.545547564,-2.058012241,-1.596356323,0.411744907,1.322237424,1.322260446,-0.191657751,-0.873229153,1
-0.996526673,-0.142732192,-1.56191109,0.587434428,2.751227097,-2.57822865,2.057310971,2.063726518,-0.034279571,-0.703952162,2
-0.490725762,-0.297699101,-0.494470263,-2.360599235,-2.653373655,-0.24134029,-0.062784189,-0.197591918,0.499564797,-0.271903847,1
-0.753530276,-1.030244061,-1.804717546,-1.24172674,-0.627329615,-0.350728971,-1.046041093,1.136465946,-1.620837286,0.205148676,1
-0.629587883,-0.523575645,1.854240012,-2.9834554,-2.563987129,-0.369350243,-2.20974281,-1.07542515,-1.721620056,-1.230855555,2
-0.209160528,0.237694074,0.593952323,2.010140576,0.940480342,0.22258114,1.184251756,0.470413807,1.396448273,-1.421921044,0
0.109923787,0.22434517,1.97610101,-1.891317839,-1.579959433,0.098398404,1.431386183,-1.101581344,0.011435639,-2.458456558,2
1.426452324,1.085445971,0.871000005,2.856302286,-0.576507486,0.506990478,-1.163286767,1.529816594,0.070796051,-1.693611176,0
-1.076328847,0.665078296,-1.909921274,-0.651040306,-1.94759836,0.776276979,0.314205829,-0.07760666,0.13226667,2.983361,1
0.073776554,0.831197293,-1.058133481,-0.624707407,0.134683379,1.094858372,-0.768931621,-0.578569676,0.673789352,-0.92234655,0
0.886566587,-0.022072636,-0.09616839,1.991392004,0.745208906,1.747653073,-2.257677361,-1.259751551,-1.840200816,-2.6178291,0
1.980520842,1.950926116,-0.727777834,-0.779808561,2.255468106,-2.180196407,0.380595385,0.065772676,1.241540087,0.243096833,2
0.917550079,0.624255462,-4.530707006,-2.459977587,0.528244798,-3.264304321,-1.626097209,0.168662666,-0.137439767,1.926192345,2
1.615538952,0.311524497,-0.604743885,-0.595289758,0.141973808,-2.368992152,0.242930404,0.012276374,-0.972670787,0.449060766,2
0.284879733,-0.307590542,2.141403385,-1.296287925,-1.848213725,0.30589334,-0.078576623,1.56043981,-0.064151104,-1.880071398,2
2.311290615,1.024558525,-0.978628224,-1.954371447,-1.693277782,-1.03263078,-1.01217451,-0.282637279,-0.625287335,0.91826654,1
2.103272999,0.112081238,2.442831153,1.121369067,1.026695939,-0.07414997,-0.21755896,-0.355887593,0.571063876,1.112598542,0
-0.76141769,-0.288099538,1.282064803,-1.020077698,1.397035804,1.053222744,-0.376974729,-0.291756993,-2.000495732,0.528143524,0
-0.486503019,-1.485821309,-0.566873736,0.863078143,0.195823371,2.142474245,-0.093331511,0.900918117,0.0204029,-2.696370882,0
-1.799783597,0.579920787,1.62242681,0.149620824,-1.276181153,1.442817688,0.896300155,-0.324359114,-1.484507317,-1.188009647,1
0.304095672,-0.398407312,0.846674187,-2.365239879,-1.495278037,-2.815743325,-0.506009383,1.383687899,-0.627762525,0.32194997,2
-0.68825956,1.087438612,1.060865772,0.228069603,1.289789547,-2.641567261,0.61257748,-0.181833791,-1.374056573,-0.24262756,2
-1.937395664,-0.713986373,0.102746499,-3.194974593,-0.368833223,-1.907640965,0.634390272,0.629988278,-1.707682891,-0.383364065,1
-0.171929395,-0.54476026,-2.351353393,-1.561248706,-2.945088401,-1.437461786,0.364594625,0.874785413,1.352652512,0.766184033,1
-0.764503878,-0.488498115,2.434559935,0.600648531,2.158298382,0.818128812,2.367858693,-0.553999959,-0.887595672,-0.035017842,0
0.161972073,0.530690557,-0.334087533,-1.351252872,-1.179936102,-2.905876401,2.652960172,-2.007450238,-0.174798909,-0.415944157,1
-1.263577589,1.772913271,0.70172383,-0.435442136,1.181136278,4.174338284,-0.597451321,-0.718668447,-0.568076852,-1.788543855,0
0.651069921,-0.619001805,-0.43871361,-0.612040778,1.54208135,-1.309356445,2.034482012,-0.340679257,1.053183976,0.485646936,2
-0.834971269,1.466810005,2.26056188,-2.755354792,-2.4404027,-1.050954632,1.20498311,0.943631683,-1.739675094,-0.677591002,2
-1.506652087,-0.350727833,-2.494281223,-1.804482605,-0.046375237,0.770446674,-1.318740037,-0.49608626,-1.180962826,-0.666308011,1
1.217811137,1.329503736,1.736055395,1.159679527,1.062289345,0.566483146,-0.698036799,-1.281374569,0.690590715,-0.775847246,0
0.682866317,-0.173899869,1.071766183,0.597983811,-1.310169606,-0.180615196,-1.303741067,1.1412302,-0.069947762,-1.207329335,2
0.319011159,-0.785932312,-1.392565919,1.155936421,0.206385868,1.929420853,0.817865768,-1.282521401,0.347420106,-0.484531599,0
0.425362714,0.902954791,-0.978738441,1.124524287,2.89290064,1.153388353,0.032887349,1.245646216,-0.711887727,1.386075097,0
-1.324957281,0.140982053,1.847375455,-2.156755354,-0.890851836,1.376009563,1.091297382,0.615470747,0.831893214,-2.376295992,2
0.74976519,-0.517227832,-1.018135509,-1.973096056,1.692207749,-2.494267285,-1.302716455,0.947950103,-1.543893695,0.439117016,2
0.392944479,2.986635816,-2.075136853,-0.539083641,1.125028348,-0.670451664,-0.421076912,-2.448215238,0.024220445,1.583622375,0
0.850091429,-0.359333306,1.677592776,3.266966702,2.44201901,2.994861376,-0.417599104,0.457779026,-0.070849841,-0.082530483,0
-0.400587591,-0.009004362,-2.679407662,0.29043764,-0.711802284,0.947543696,0.714063431,-0.794149004,0.078143935,1.388082512,0
-0.097663657,0.204139364,2.93921531,0.515495353,1.657032808,2.67405637,-1.552480907,-1.178868383,1.122710474,-0.59075626,0
0.378467551,0.306059752,1.116117015,2.68661404,-0.171193962,0.201275334,-1.832879347,-0.242375864,-1.36573165,-1.052563571,0
-1.32306398,0.525251655,-1.265622509,-0.055584823,-1.64683593,-1.304990918,0.00169751,1.090412297,-1.034073887,1.809553734,1
0.591515811,0.043438409,-0.747019286,2.383481555,-1.082812814,0.920461824,0.545175103,0.30758875,1.948822688,4.849519773,1
1.450945783,-0.96664168,-1.845642841,-1.628000978,-1.02008007,0.431521808,1.273111851,0.691013925,-0.330268844,1.08416939,1
-1.167571031,0.542668683,-1.180315218,0.518019172,0.602771555,-0.489181782,1.37716804,0.224889798,1.793602328,-0.179840853,2
0.71515107,0.957559766,1.69556669,1.980665257,0.297636306,-0.500634131,0.262531035,-1.041655991,0.85112834,0.228308734,0
0.795138377,-0.781202459,-2.026382226,-1.176521587,-0.461783383,-3.095609604,-0.996931032,-0.996778426,-0.565429151,1.027474072,2
-0.364042655,-1.984584058,-4.099681593,-0.593942665,-1.473358198,-0.481094188,1.120590472,-1.710462676,0.50988625,-0.392385403,1
-0.08408553,0.430187811,1.119357871,-1.0537029,1.192576525,2.085701136,-1.722837787,0.574159157,1.455567929,-0.28690469,0
0.928051872,1.617685837,-1.237413003,-1.434825712,1.769402086,0.006310079,-0.176454915,0.574397434,-0.137630586,1.88831613,2
0.70466768,0.701113064,-1.628177979,-2.040060312,-0.390641255,0.378431202,-0.209336708,-1.509686884,-0.25184793,0.417467598,1
-0.400619324,1.046002534,2.06651467,2.62195665,-0.55216678,-0.441992771,0.319857155,0.789771939,-0.28955644,0.168315545,0
-0.402664317,-0.066937194,0.826195602,-0.332224995,1.916768368,-0.834637905,2.217179991,-0.942679948,0.758493412,0.518400659,2
0.678281418,1.197861589,-0.87719585,-0.754946562,0.397668488,2.776018149,-0.667177332,-0.591824368,-0.79165505,-2.099847948,1
-0.750364415,0.624643491,0.501826635,0.66498968,1.521935161,0.05934429,1.4945717,-1.036167654,-0.994437295,-0.615034765,0
0.264400487,0.71075586,-2.07013835,-1.107469759,-1.204573643,-0.423865891,-0.876414884,-0.474381341,2.259642468,1.120790197,2
-2.384512328,-1.299867,-0.049716758,0.98664069,0.168175265,1.162090936,0.698395115,0.327111012,-1.911052046,-1.063417006,0
0.414675406,-0.076174992,-2.419013106,0.967619691,2.922850683,1.582927208,0.876101079,1.670671609,1.945055917,0.638591429,0
0.097421846,-1.347748585,0.663587327,-1.970415325,0.371249435,2.451744343,0.494942849,2.455748088,-0.158463304,-1.290213734,1
1.99541792,-1.377288781,3.714293595,-0.811569581,-4.671826141,0.7232552,-0.16727764,-0.878039736,-0.544812199,-2.006504822,2
1.157662306,-0.012946923,1.349101578,0.697644451,1.646305881,1.063699734,-1.976635305,-0.603528036,-0.880484062,-1.167337112,0
0.149423594,0.639778614,-0.961819708,-0.280780702,-1.198411055,-1.721567733,-0.434472234,0.515449174,-1.048540336,1.296715191,1
2.65078249,-0.152581418,0.710057999,-0.632572605,2.35535929,-2.063215838,3.149789503,-2.148831823,0.468760215,1.186238091,2
-0.772570342,-0.07752172,-1.011784772,1.810263079,1.223121095,2.450508044,-1.431296895,0.420628833,-0.661314803,1.290116286,0
0.925869715,0.588425447,1.353693223,-1.450575862,2.447580415,0.697453257,0.132732728,0.170338749,0.226058517,0.239410347,0
-0.815871597,0.440678072,-2.788923095,-1.606181304,-0.737405546,-0.021999539,0.044382487,-0.068226686,0.35494006,1.348477627,2
-1.411329187,0.137413767,-0.322626723,0.481011162,-0.979712023,-2.903020307,0.384222861,-0.159770229,0.409923419,0.898681766,2
0.127402187,1.388445911,-0.414270449,-1.639539858,0.794478806,-0.208697663,-0.176164121,0.713796855,1.249152121,0.799472506,1
0.450836923,-0.663507662,-1.614740376,-0.236381212,0.081409925,-0.180357455,0.678812934,-0.428554013,-0.610508764,0.285922748,0
-0.208169424,-0.684710648,-4.375002549,-4.684254019,0.050065606,-0.251530088,-0.043425085,-0.08027241,-0.021663576,0.555801457,1
0.493555938,-1.100989312,-1.342766645,-0.253852763,-0.828615869,-0.237402553,-1.43189504,-0.312664752,0.03100048,1.278451489,1
-1.458689437,0.684575809,0.052170669,-0.122571865,0.69733799,-0.725808404,0.718235655,-1.807447915,1.359614083,-0.354868818,2
1.816262833,0.892676002,0.6082669,-0.701996501,-3.326064763,-0.771218115,-0.235613877,0.531364832,-0.304217839,-0.297833217,1
-0.10616401,-0.184910526,-1.486350551,0.211696538,-2.157985122,-1.814296475,0.437290278,0.165544491,1.177221215,1.502453094,1
0.300431717,-1.26265573,2.530085663,0.389562088,-2.49425532,1.384978727,1.29640787,-1.327481726,0.457437616,-1.568414238,1
-0.608001651,0.376430903,3.631768476,-0.169468757,2.151408805,0.122019774,-0.250465151,-0.965590695,0.752386029,1.933598171,0
-0.87718766,0.661919013,-1.5174672,-0.722968377,1.54570909,-0.557341346,-0.421278895,-1.072825801,-0.481995523,0.621122924,0
0.907094089,-0.680772334,2.065606016,-0.432977349,-2.085805893,-0.726094277,0.119351342,0.943302817,2.209770166,-1.062698797,2
-0.353224966,-1.730835347,1.259529641,1.246439828,0.207942662,0.911104857,-0.956882641,-0.564727546,1.672074214,-0.69534286,0
-0.781050965,0.671104371,-4.19100754,-3.657046308,5.020900072,0.345946489,-1.18004485,0.689107785,1.186927669,4.27443601,2
1.051100488,0.417739244,-1.197974004,-0.905001818,0.239674112,-0.161542327,-0.794348785,-1.942264536,0.142820117,0.520936293,2
0.362795225,0.337963477,1.32937808,-2.496934716,-0.461188362,-1.027397713,-0.474000703,-0.303726081,0.376731129,-0.971375252,2
-0.077765665,-1.163834554,-0.674986552,0.356680589,1.786186803,0.609155298,0.534457921,-1.37448089,0.785712125,-2.165744362,0
0.49576034,1.05131037,0.868890326,0.501697396,-1.879912156,-1.205261839,0.752711495,0.058342038,1.796133096,-0.69541863,2
-0.355950272,0.219406313,-1.210775858,0.466595566,-1.41275038,0.752317557,-0.550836873,-1.54431562,0.455963969,3.86769048,1
0.461110331,0.324907669,-0.539619266,2.271301738,-1.284865888,-0.220404769,-2.794732645,-0.587764069,-1.037264088,4.289055933,1
-1.0612165,-0.990039517,-2.179373946,-1.235794806,-0.398526681,0.15194327,0.634206247,0.788772703,-0.128216954,0.753689773,2
-0.660702481,2.213080544,-0.832776488,-1.076891949,1.900619351,-3.31977551,-1.62452663,0.490801784,-0.276563693,1.142596868,2
1.38958298,-1.316794915,-2.520344369,0.653657034,-0.284533718,0.38205419,-0.156097956,0.855639131,-1.286191103,1.988638978,0
-1.176653563,-0.996362414,0.609437784,-0.167207848,1.437400388,-1.416638847,0.098919274,0.150316723,-0.213816662,0.140442298,2
-1.990301176,-1.901814068,2.032637142,3.894816214,0.110964284,0.848567264,0.948095458,-0.512610106,0.036467468,-1.545451231,0
-0.720651056,-1.136676346,-3.628866658,-1.393959256,-1.720646541,-1.171516964,-1.154514463,0.394353804,1.248065146,0.242836525,2
-0.241469123,-0.042188284,0.170886251,-0.18819942,0.564945602,-1.900979106,-0.372379558,1.29833981,0.207541216,-0.217698325,2
-1.421025427,1.558141253,-0.698148839,-1.098049672,-1.035579077,-1.721643728,0.036865175,-0.325939364,-0.420578843,0.470497982,1
-1.388481049,-0.886864684,-0.027197902,-0.054968671,-1.139641985,-2.888739186,-0.208415476,0.047801007,0.041699081,0.92633318,1
-0.917812606,0.683497544,1.53033837,0.987931885,2.331158552,1.159434192,-1.74845565,-1.539029017,-0.521521677,-1.320970376,0
-2.493276113,0.307319513,-0.395934976,-0.315762627,0.891945792,-1.120795868,-0.395884758,-1.030896427,0.047895203,-0.806291668,2
1.369130565,-0.655981596,0.412564346,-0.956005266,2.306615213,-2.219700547,-0.766228392,-0.41142693,-0.467579076,1.798517628,2
1.631916382,0.934889351,0.54746167,-0.108597261,-1.142696494,-0.938715067,2.195289137,-2.002643364,-1.237697285,-3.449130072,2
0.726992289,-0.453482706,-1.290119241,0.63507742,-0.875692891,1.496451829,-0.330200088,-1.660377939,2.803280385,-1.605574311,1
0.967356483,0.273884712,0.910223736,-1.643352316,0.843673791,2.273506444,0.012216234,-1.140260307,0.454122167,0.776799499,0
-1.250883794,0.014889801,1.088506682,-2.357608305,1.027921829,-3.567809685,-0.727473512,0.436789298,-1.385671599,-1.609859959,1
0.277598,0.347658777,1.150609473,-3.430662787,-0.714365615,-0.985869436,2.573996191,0.229699391,-1.350090821,-1.710173626,2
0.61459802,-0.705310246,0.505661993,0.190180395,0.477623264,-0.440532048,-0.21143728,-1.434091007,-1.715741488,-0.18798836,0
-0.664996288,0.064842723,2.283560193,-3.155550949,-2.523023289,0.22304864,0.222200636,-1.22805474,-1.814002053,-1.116407344,2
0.461274447,0.860993125,-1.872247603,-1.570585775,2.649245882,-1.143018281,-0.741522189,-0.87221554,-0.252288473,1.096665458,2
1.319401516,-0.867914258,1.751043211,1.470616401,0.459667736,1.532579883,-2.29493935,0.341611315,0.470373134,-0.296613779,0
-0.345487574,-0.078791778,-1.809319077,-0.735350622,-1.404792096,-1.269059936,1.452999263,1.205880272,-0.247270586,0.0839355,2
-0.549916423,0.85123235,-1.804506224,0.107344959,-0.327162779,1.158301594,0.386413331,1.762202435,-0.140038832,-1.808930385,0
-0.133144055,-0.264001638,1.161969384,-0.818398723,1.559556898,-3.200123989,-0.030163737,-0.087459412,0.940504903,-0.919517,1
-0.220796761,-1.397197011,-0.987711637,0.503366644,-2.017167193,-2.015098013,-0.323396617,0.352682496,-0.637536434,1.944554798,1
-0.813390531,-1.035260247,-2.357643489,2.335635294,-0.105921564,3.047075986,-1.371509863,0.534271595,0.641900631,0.783389388,0
-0.314505323,-0.962963631,-2.54015568,0.669967835,-3.453406583,-0.37386043,-0.630144417,-0.943383229,0.369925219,3.119697107,1
0.647071248,-1.33861939,1.416456514,-2.059497417,2.34420434,-0.822685825,-1.823397344,0.375035667,0.025064419,-0.22374674,1
-0.934718852,-0.449773704,-1.928045933,-1.637910678,-1.649085999,-0.091682748,1.703169371,0.549617887,-0.086624974,-0.305416598,1
-1.11881016,0.282758845,-1.664198913,0.872433147,1.518765231,0.72261069,-0.554886693,-0.554334828,-0.822439126,1.405670194,0
-1.315710376,-0.305596178,-0.500148105,-1.420245411,-1.398395338,-2.274181603,0.301222437,0.387433279,0.227115267,0.448379804,1
-0.60249935,0.851722798,1.288973934,0.276023828,0.609873054,0.403514027,0.156307999,0.49472412,-0.685586558,0.031006959,2
0.791517485,0.901059313,-2.216382103,-1.438412848,0.401181971,-0.877178494,0.511152998,0.913021052,-0.877068443,0.970127713,2
-0.099596506,1.301042028,-1.961822845,-0.251181682,-0.7523111,0.427910822,0.184428149,-0.691210668,-0.740013887,1.554882774,1
0.390749841,-0.748572157,-1.131613239,-0.93494038,-1.076697689,0.291248341,-0.12468359,-1.14606042,0.554330906,1.953748125,1
-0.544129552,0.83148911,-1.478116768,-0.360283952,-3.722287011,-3.457927096,0.921757969,-0.268868793,-0.774086276,0.899000821,1
0.432590866,1.474420766,-0.644928263,-1.574941259,-0.810702324,-0.891380994,0.82947033,0.664591393,-2.329139624,0.9890965,1
-0.003986357,2.140876877,-1.1283067,0.825673086,3.997182628,1.266035737,-1.078715888,0.049873803,-0.150220045,0.247228749,1
0.888699497,-2.229902117,-0.926553058,1.151588772,0.482406401,1.898128162,0.600991095,0.42980235,0.180420236,0.132746437,0
0.308839816,-0.034886496,-1.770044433,-2.041350088,2.229559967,1.161159902,-0.157603576,-1.113411646,-0.23826834,2.767061194,2
1.35194617,0.824729361,-1.107065975,-1.901159542,-1.12064099,-1.789517008,0.870455947,-1.052427846,1.435841056,-0.596145088,1
0.315786885,-0.036194531,1.499939387,-0.807935903,-0.83481472,2.180571872,-1.008245475,1.007278251,-0.033448032,-1.809105649,1
0.060689854,0.1506475,0.69718701,-2.321936216,-1.375859178,0.079555469,-0.986664782,0.190084108,1.055395594,-1.021463372,2
0.381722443,0.563613868,-3.949735715,-3.393710646,3.589407439,0.449929028,1.483413577,-1.352660235,0.670314453,3.827497702,2
-0.27035757,-0.782272886,2.115491774,2.031731842,1.291444487,0.005928245,-0.406335575,-0.051468621,0.3562557,-0.525101791,0
-0.346590626,1.139345522,0.933996526,1.842990559,0.577069494,1.575000833,0.144245857,-0.571974154,-0.469816658,-1.987856492,0
-0.878068662,-1.581880286,0.366448442,-0.264610393,0.429866578,0.66993391,0.674242655,-0.102454476,-1.515846677,0.073313603,0
1.099141944,-0.159466899,-0.034457481,0.58766711,-0.885176583,-1.784313281,1.22328394,0.007450403,-1.871422941,-0.068294049,2
0.772074257,-0.22835201,-1.003613376,0.743671193,-0.359981049,0.544790142,0.089941303,0.635699303,2.024750275,0.790796498,0
0.80382477,-0.764823283,0.785570581,2.557368491,0.183939392,-0.501244683,2.475236421,2.478577118,-0.174299593,-0.99506429,0
0.155015017,-0.079664695,0.862079857,-2.093478749,0.17469623,-0.537357652,-0.321836547,-0.862936251,-0.068440535,-0.802374048,2
-1.722326247,-0.04557938,-1.656923225,-0.613664624,-1.361195662,-0.17057778,-0.650972912,-2.215248173,2.037460212,1.712624703,1
0.187682841,0.2735715,2.979247151,4.599459397,0.619011453,-0.436241932,0.599174266,0.320079607,0.931542768,-1.229683835,0
-0.780216497,-0.578264367,-0.689311265,0.586581456,0.15378617,2.609266774,0.683255431,-0.220018659,0.097964056,-2.077664234,1
0.13851253,0.212439902,-3.119781046,-0.458856967,1.01078582,0.597180631,0.775873625,1.861605088,0.322140132,1.708552297,0
